PatientID	Preprocessing step	Dataset	NN-Architecture (nn-Unet, UNETR)	Epoch	Label (WT, ET, TC, GTV)	Dice	Hausdorff	Surface Dice 1mm
990_18_4	4d_susan	bgpd	nn_unet	100	WT	0.813	7.115	0.637
Patient_1001316	4d_susan	bgpd	nn_unet	100	WT	0.869	8.641	0.598
Patient_107017	4d_susan	bgpd	nn_unet	100	WT	0.806	7.056	0.34
Patient_109017	4d_susan	bgpd	nn_unet	100	WT	0.615	16.137	0.147
Patient_111016	4d_susan	bgpd	nn_unet	100	WT	0.463	13.441	0.18
Patient_122315	4d_susan	bgpd	nn_unet	100	WT	0.754	7.983	0.271
Patient_12417	4d_susan	bgpd	nn_unet	100	WT	0.869	5.178	0.7
Patient_127916	4d_susan	bgpd	nn_unet	100	WT	0.512	13.97	0.294
Patient_131416	4d_susan	bgpd	nn_unet	100	WT	0.066	61.57	0.04
Patient_132216	4d_susan	bgpd	nn_unet	100	WT	0.576	28.581	0.27
Patient_133916	4d_susan	bgpd	nn_unet	100	WT	0.473	19.712	0.322
Patient_136715	4d_susan	bgpd	nn_unet	100	WT	0.847	8.603	0.529
Patient_136915	4d_susan	bgpd	nn_unet	100	WT	0.83	6.015	0.546
Patient_140316	4d_susan	bgpd	nn_unet	100	WT	0.742	7.029	0.391
Patient_146716	4d_susan	bgpd	nn_unet	100	WT	0.737	9.217	0.481
Patient_15817	4d_susan	bgpd	nn_unet	100	WT	0.804	6.364	0.496
Patient_1815	4d_susan	bgpd	nn_unet	100	WT	0.704	9.855	0.451
Patient_22117	4d_susan	bgpd	nn_unet	100	WT	0.712	18.858	0.388
Patient_24717	4d_susan	bgpd	nn_unet	100	WT	0.546	7.417	0.476
Patient_43316	4d_susan	bgpd	nn_unet	100	WT	0.803	6	0.652
Patient_43515	4d_susan	bgpd	nn_unet	100	WT	0.768	6.777	0.535
Patient_48417	4d_susan	bgpd	nn_unet	100	WT	0.811	6	0.493
Patient_48517	4d_susan	bgpd	nn_unet	100	WT	0.762	7.554	0.37
Patient_49617	4d_susan	bgpd	nn_unet	100	WT	0.858	6.855	0.578
Patient_52315	4d_susan	bgpd	nn_unet	100	WT	0.641	15.698	0.22
Patient_716	4d_susan	bgpd	nn_unet	100	WT	0.762	11.338	0.528
Patient_72715	4d_susan	bgpd	nn_unet	100	WT	0.395	56.584	0.233
Patient_8017	4d_susan	bgpd	nn_unet	100	WT	0.869	12.24	0.673
Patient_83217	4d_susan	bgpd	nn_unet	100	WT	0.911	6	0.691
Patient_84116	4d_susan	bgpd	nn_unet	100	WT	0.708	9.809	0.443
Patient_87114	4d_susan	bgpd	nn_unet	100	WT	0.536	21.224	0.242
Patient_88817	4d_susan	bgpd	nn_unet	100	WT	0.803	19.601	0.506
Patient_88917	4d_susan	bgpd	nn_unet	100	WT	0.477	18.67	0.272
Patient_90517	4d_susan	bgpd	nn_unet	100	WT	0.821	10.069	0.563
Patient_90616	4d_susan	bgpd	nn_unet	100	WT	0.81	5.874	0.617
Patient_99715	4d_susan	bgpd	nn_unet	100	WT	0.813	59.632	0.499
1029_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.745	9.372	0.376
1036_18	5_ss_shared	bgpd	nn_unet	100	WT	0.898	5.019	0.504
1159_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.906	6.591	0.551
1184_18	5_ss_shared	bgpd	nn_unet	100	WT	0.603	60.638	0.358
1216_18	5_ss_shared	bgpd	nn_unet	100	WT	0.701	14.446	0.464
1254_18	5_ss_shared	bgpd	nn_unet	100	WT	0.842	6	0.589
1257_18	5_ss_shared	bgpd	nn_unet	100	WT	0.883	6.02	0.423
1258_18	5_ss_shared	bgpd	nn_unet	100	WT	0.931	2.758	0.524
1326_18	5_ss_shared	bgpd	nn_unet	100	WT	0.744	8.267	0.087
1360_18	5_ss_shared	bgpd	nn_unet	100	WT	0.82	7.372	0.312
1484_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.676	38.151	0.3
1515_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.731	61.685	0.494
1566_18	5_ss_shared	bgpd	nn_unet	100	WT	0.566	11.273	0.21
1573_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.739	18.488	0.418
1646_18	5_ss_shared	bgpd	nn_unet	100	WT	0.495	58.399	0.304
1744_18	5_ss_shared	bgpd	nn_unet	100	WT	0.728	13.928	0.177
1765_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.879	4.354	0.549
1769_18	5_ss_shared	bgpd	nn_unet	100	WT	0.842	8.767	0.538
1781_18	5_ss_shared	bgpd	nn_unet	100	WT	0.864	2.852	0.499
1788_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.476	21.713	0.127
1795_18_	5_ss_shared	bgpd	nn_unet	100	WT	0.854	7.167	0.524
423_18	5_ss_shared	bgpd	nn_unet	100	WT	0.88	4.104	0.58
607_18	5_ss_shared	bgpd	nn_unet	100	WT	0.732	13.002	0.458
608_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.82	68.305	0.454
660_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.833	8.869	0.361
672_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.458	87.654	0.234
788_18	5_ss_shared	bgpd	nn_unet	100	WT	0.912	2.953	0.572
Patient_1000314	5_ss_shared	bgpd	nn_unet	100	WT	0.742	21.097	0.329
Patient_102117	5_ss_shared	bgpd	nn_unet	100	WT	0.505	19.601	0.256
Patient_103717	5_ss_shared	bgpd	nn_unet	100	WT	0.733	74.968	0.463
Patient_104514	5_ss_shared	bgpd	nn_unet	100	WT	0.659	17.746	0.173
Patient_109414	5_ss_shared	bgpd	nn_unet	100	WT	0.906	4.641	0.723
Patient_110014	5_ss_shared	bgpd	nn_unet	100	WT	0.586	17.3	0.3
Patient_110816	5_ss_shared	bgpd	nn_unet	100	WT	0.795	7.031	0.508
Patient_120115	5_ss_shared	bgpd	nn_unet	100	WT	0.81	41.143	0.511
Patient_12214	5_ss_shared	bgpd	nn_unet	100	WT	0.568	38.41	0.2
Patient_123816	5_ss_shared	bgpd	nn_unet	100	WT	0.895	3.75	0.764
Patient_129816	5_ss_shared	bgpd	nn_unet	100	WT	0.482	18.52	0.08
Patient_135915	5_ss_shared	bgpd	nn_unet	100	WT	0.868	4.827	0.631
Patient_137315	5_ss_shared	bgpd	nn_unet	100	WT	0.838	5.345	0.529
Patient_138316	5_ss_shared	bgpd	nn_unet	100	WT	0.648	14.962	0.082
Patient_138516	5_ss_shared	bgpd	nn_unet	100	WT	0.75	39.021	0.532
Patient_15215	5_ss_shared	bgpd	nn_unet	100	WT	0.679	18.801	0.269
Patient_20717	5_ss_shared	bgpd	nn_unet	100	WT	0.883	6	0.594
Patient_28514	5_ss_shared	bgpd	nn_unet	100	WT	0.859	6	0.609
Patient_2914	5_ss_shared	bgpd	nn_unet	100	WT	0.869	6	0.532
Patient_33217	5_ss_shared	bgpd	nn_unet	100	WT	0.813	5.487	0.54
Patient_51815	5_ss_shared	bgpd	nn_unet	100	WT	0.678	77.358	0.361
Patient_54317	5_ss_shared	bgpd	nn_unet	100	WT	0.679	14.553	0.207
Patient_59817	5_ss_shared	bgpd	nn_unet	100	WT	0.393	24.108	0.067
Patient_62315	5_ss_shared	bgpd	nn_unet	100	WT	0.846	6	0.669
Patient_62817	5_ss_shared	bgpd	nn_unet	100	WT	0.701	17.812	0.405
Patient_65516	5_ss_shared	bgpd	nn_unet	100	WT	0.812	7.335	0.435
Patient_74417	5_ss_shared	bgpd	nn_unet	100	WT	0.857	4.322	0.71
Patient_75116	5_ss_shared	bgpd	nn_unet	100	WT	0.846	5.665	0.503
Patient_89117	5_ss_shared	bgpd	nn_unet	100	WT	0.747	10.688	0.301
Patient_92114	5_ss_shared	bgpd	nn_unet	100	WT	0.874	4.054	0.666
Patient_9315	5_ss_shared	bgpd	nn_unet	100	WT	0.562	76.305	0.374
Patient_95717	5_ss_shared	bgpd	nn_unet	100	WT	0.891	4.617	0.67
Patient_98817	5_ss_shared	bgpd	nn_unet	100	WT	0.738	12.419	0.291
1019_18	5_ss_shared	bgpd	nn_unet	100	WT	0.568	18.115	0.16
1034_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.895	8.779	0.538
1056_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.853	8.033	0.555
1096_18	5_ss_shared	bgpd	nn_unet	100	WT	0.457	38.217	0.204
1112_19_4	5_ss_shared	bgpd	nn_unet	100	WT	0.397	18.864	0.258
1214_18	5_ss_shared	bgpd	nn_unet	100	WT	0.888	3.703	0.489
1255_18	5_ss_shared	bgpd	nn_unet	100	WT	0.825	5.697	0.517
1267_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.817	10.191	0.388
1275_19_4	5_ss_shared	bgpd	nn_unet	100	WT	0.128	20.239	0.072
1333_18	5_ss_shared	bgpd	nn_unet	100	WT	0.849	6.706	0.476
1354_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.644	30.621	0.526
1421_18	5_ss_shared	bgpd	nn_unet	100	WT	0.844	6	0.609
1470_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.669	16.07	0.246
1541_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.819	7.977	0.4
1635_18	5_ss_shared	bgpd	nn_unet	100	WT	0.879	3.455	0.491
1702_18	5_ss_shared	bgpd	nn_unet	100	WT	0.824	6.5	0.768
1733_18	5_ss_shared	bgpd	nn_unet	100	WT	0.667	9.757	0.374
1734_18	5_ss_shared	bgpd	nn_unet	100	WT	0.902	6.337	0.522
1746_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.897	2.56	0.395
1764_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.857	9.375	0.343
255_18	5_ss_shared	bgpd	nn_unet	100	WT	0.691	9.166	0.215
322_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.897	7.016	0.532
351_18	5_ss_shared	bgpd	nn_unet	100	WT	0.89	4.4	0.675
541_18	5_ss_shared	bgpd	nn_unet	100	WT	0.821	6.289	0.623
558_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.932	2.614	0.827
575_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.429	15.025	0.15
593_18	5_ss_shared	bgpd	nn_unet	100	WT	0.888	3	0.64
644_19_4	5_ss_shared	bgpd	nn_unet	100	WT	0.748	8	0.433
664_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.859	6.722	0.533
688_18	5_ss_shared	bgpd	nn_unet	100	WT	0.818	5.099	0.385
745_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.745	9.959	0.414
770_18	5_ss_shared	bgpd	nn_unet	100	WT	0.886	3.002	0.77
875_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.93	4.643	0.406
925_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.888	5.074	0.541
946_18	5_ss_shared	bgpd	nn_unet	100	WT	0.875	5.541	0.461
971_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.922	2.39	0.787
Patient_1000815	5_ss_shared	bgpd	nn_unet	100	WT	0.894	6.562	0.74
Patient_105215	5_ss_shared	bgpd	nn_unet	100	WT	0.247	37.831	0.156
Patient_12115	5_ss_shared	bgpd	nn_unet	100	WT	0	57.846	0
Patient_129316	5_ss_shared	bgpd	nn_unet	100	WT	0.778	8.225	0.28
Patient_129415	5_ss_shared	bgpd	nn_unet	100	WT	0.554	16.058	0.192
Patient_130514	5_ss_shared	bgpd	nn_unet	100	WT	0.809	7.412	0.497
Patient_136415	5_ss_shared	bgpd	nn_unet	100	WT	0.814	6.105	0.619
Patient_158716	5_ss_shared	bgpd	nn_unet	100	WT	0.684	11.325	0.295
Patient_161316	5_ss_shared	bgpd	nn_unet	100	WT	0.849	7.732	0.66
Patient_24117	5_ss_shared	bgpd	nn_unet	100	WT	0.908	3.002	0.731
Patient_24815	5_ss_shared	bgpd	nn_unet	100	WT	0.856	6	0.625
Patient_45217	5_ss_shared	bgpd	nn_unet	100	WT	0.869	4.062	0.667
Patient_5117	5_ss_shared	bgpd	nn_unet	100	WT	0.699	21.79	0.5
Patient_56717	5_ss_shared	bgpd	nn_unet	100	WT	0.673	10.516	0.311
Patient_59315	5_ss_shared	bgpd	nn_unet	100	WT	0.709	11.016	0.298
Patient_61715	5_ss_shared	bgpd	nn_unet	100	WT	0.808	10.347	0.543
Patient_61916	5_ss_shared	bgpd	nn_unet	100	WT	0.809	4.301	0.494
Patient_66615	5_ss_shared	bgpd	nn_unet	100	WT	0.841	6	0.605
Patient_69515	5_ss_shared	bgpd	nn_unet	100	WT	0.647	13.877	0.236
Patient_70614	5_ss_shared	bgpd	nn_unet	100	WT	0.873	6	0.702
Patient_76516	5_ss_shared	bgpd	nn_unet	100	WT	0.906	3.75	0.677
Patient_83714	5_ss_shared	bgpd	nn_unet	100	WT	0.854	6	0.671
Patient_98814	5_ss_shared	bgpd	nn_unet	100	WT	0.675	12.034	0.129
1028_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.901	6.5	0.751
1043_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.902	4.524	0.634
1072_19	5_ss_shared	bgpd	nn_unet	100	WT	0.848	11.424	0.558
1164_18	5_ss_shared	bgpd	nn_unet	100	WT	0.907	2.83	0.699
1170_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.748	7.958	0.358
1185_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.752	28.243	0.336
1302_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.261	38.807	0.006
1357_19_4	5_ss_shared	bgpd	nn_unet	100	WT	0.8	10.278	0.422
1463_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.796	32.318	0.226
1501_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.853	22.604	0.699
1539_18	5_ss_shared	bgpd	nn_unet	100	WT	0.699	11.294	0.171
1546_18	5_ss_shared	bgpd	nn_unet	100	WT	0.849	20.274	0.497
1685_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.677	13.008	0.305
1770_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.84	12.884	0.608
349_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.905	5.195	0.457
573_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.844	6.747	0.452
668_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.877	4.423	0.297
705_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.591	16.676	0.098
746_19_4	5_ss_shared	bgpd	nn_unet	100	WT	0.893	3.185	0.494
826_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.828	9.442	0.215
856_19_4	5_ss_shared	bgpd	nn_unet	100	WT	0.795	12.698	0.49
923_18	5_ss_shared	bgpd	nn_unet	100	WT	0.734	9.388	0.393
979_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.814	9.17	0.458
990_18_4	5_ss_shared	bgpd	nn_unet	100	WT	0.852	4.066	0.663
Patient_1001316	5_ss_shared	bgpd	nn_unet	100	WT	0.871	8.83	0.606
Patient_107017	5_ss_shared	bgpd	nn_unet	100	WT	0.705	13.68	0.225
Patient_109017	5_ss_shared	bgpd	nn_unet	100	WT	0.703	13.976	0.204
Patient_111016	5_ss_shared	bgpd	nn_unet	100	WT	0.561	85.067	0.311
Patient_122315	5_ss_shared	bgpd	nn_unet	100	WT	0.781	7.469	0.291
Patient_12417	5_ss_shared	bgpd	nn_unet	100	WT	0.82	6	0.585
Patient_127916	5_ss_shared	bgpd	nn_unet	100	WT	0.62	10.638	0.266
Patient_131416	5_ss_shared	bgpd	nn_unet	100	WT	0.367	51.665	0.082
Patient_132216	5_ss_shared	bgpd	nn_unet	100	WT	0.609	28.444	0.286
Patient_133916	5_ss_shared	bgpd	nn_unet	100	WT	0.583	18.898	0.454
Patient_136715	5_ss_shared	bgpd	nn_unet	100	WT	0.88	5.644	0.583
Patient_136915	5_ss_shared	bgpd	nn_unet	100	WT	0.795	6.514	0.455
Patient_140316	5_ss_shared	bgpd	nn_unet	100	WT	0.687	70.609	0.336
Patient_146716	5_ss_shared	bgpd	nn_unet	100	WT	0.72	10.615	0.485
Patient_15817	5_ss_shared	bgpd	nn_unet	100	WT	0.814	6.364	0.516
Patient_1815	5_ss_shared	bgpd	nn_unet	100	WT	0.51	43.688	0.313
Patient_22117	5_ss_shared	bgpd	nn_unet	100	WT	0.716	16.831	0.39
Patient_24717	5_ss_shared	bgpd	nn_unet	100	WT	0.422	10.16	0.483
Patient_43316	5_ss_shared	bgpd	nn_unet	100	WT	0.803	6	0.65
Patient_43515	5_ss_shared	bgpd	nn_unet	100	WT	0.731	44.081	0.492
Patient_48417	5_ss_shared	bgpd	nn_unet	100	WT	0.807	6	0.501
Patient_48517	5_ss_shared	bgpd	nn_unet	100	WT	0.722	8.906	0.279
Patient_49617	5_ss_shared	bgpd	nn_unet	100	WT	0.872	6	0.624
Patient_52315	5_ss_shared	bgpd	nn_unet	100	WT	0.62	15.529	0.16
Patient_716	5_ss_shared	bgpd	nn_unet	100	WT	0.804	7.243	0.556
Patient_72715	5_ss_shared	bgpd	nn_unet	100	WT	0.437	50.704	0.274
Patient_8017	5_ss_shared	bgpd	nn_unet	100	WT	0.894	3.665	0.728
Patient_83217	5_ss_shared	bgpd	nn_unet	100	WT	0.906	6	0.672
Patient_84116	5_ss_shared	bgpd	nn_unet	100	WT	0.751	8.892	0.463
Patient_87114	5_ss_shared	bgpd	nn_unet	100	WT	0.502	23.208	0.262
Patient_88817	5_ss_shared	bgpd	nn_unet	100	WT	0.801	17.804	0.512
Patient_88917	5_ss_shared	bgpd	nn_unet	100	WT	0.482	40.675	0.267
Patient_90517	5_ss_shared	bgpd	nn_unet	100	WT	0.67	12.224	0.299
Patient_90616	5_ss_shared	bgpd	nn_unet	100	WT	0.838	4.827	0.678
Patient_99715	5_ss_shared	bgpd	nn_unet	100	WT	0.839	6.925	0.552
1029_18_4	6_hist	bgpd	nn_unet	100	WT	0.719	102.611	0.373
1036_18	6_hist	bgpd	nn_unet	100	WT	0.736	185.864	0.306
1159_18_4	6_hist	bgpd	nn_unet	100	WT	0.926	3.83	0.624
1184_18	6_hist	bgpd	nn_unet	100	WT	0.434	184.896	0.222
1216_18	6_hist	bgpd	nn_unet	100	WT	0.796	21.607	0.616
1254_18	6_hist	bgpd	nn_unet	100	WT	0.856	6	0.593
1257_18	6_hist	bgpd	nn_unet	100	WT	0.5	166.331	0.185
1258_18	6_hist	bgpd	nn_unet	100	WT	0.909	4.141	0.444
1326_18	6_hist	bgpd	nn_unet	100	WT	0.789	6.909	0.137
1360_18	6_hist	bgpd	nn_unet	100	WT	0.781	10.824	0.29
1484_18_4	6_hist	bgpd	nn_unet	100	WT	0.563	29.23	0.2
1515_18_4	6_hist	bgpd	nn_unet	100	WT	0.684	70.733	0.408
1566_18	6_hist	bgpd	nn_unet	100	WT	0.479	11.221	0.196
1573_18_4	6_hist	bgpd	nn_unet	100	WT	0.567	25.614	0.323
1646_18	6_hist	bgpd	nn_unet	100	WT	0.405	64.702	0.245
1744_18	6_hist	bgpd	nn_unet	100	WT	0.762	137.898	0.237
1765_18_4	6_hist	bgpd	nn_unet	100	WT	0.813	141.592	0.415
1769_18	6_hist	bgpd	nn_unet	100	WT	0.805	11.607	0.512
1781_18	6_hist	bgpd	nn_unet	100	WT	0.858	4.08	0.521
1788_18_4	6_hist	bgpd	nn_unet	100	WT	0.539	19.901	0.101
1795_18_	6_hist	bgpd	nn_unet	100	WT	0.798	151.777	0.417
423_18	6_hist	bgpd	nn_unet	100	WT	0.831	123.019	0.559
607_18	6_hist	bgpd	nn_unet	100	WT	0.726	14.19	0.416
608_18_4	6_hist	bgpd	nn_unet	100	WT	0.786	72.193	0.421
660_18_4	6_hist	bgpd	nn_unet	100	WT	0.812	9.048	0.319
672_18_4	6_hist	bgpd	nn_unet	100	WT	0.571	180.92	0.161
788_18	6_hist	bgpd	nn_unet	100	WT	0.91	3.353	0.567
Patient_1000314	6_hist	bgpd	nn_unet	100	WT	0.785	18	0.389
Patient_102117	6_hist	bgpd	nn_unet	100	WT	0.723	17.092	0.379
Patient_103717	6_hist	bgpd	nn_unet	100	WT	0.741	7.278	0.515
Patient_104514	6_hist	bgpd	nn_unet	100	WT	0.807	7.97	0.35
Patient_109414	6_hist	bgpd	nn_unet	100	WT	0.887	6	0.669
Patient_110014	6_hist	bgpd	nn_unet	100	WT	0.6	12.311	0.301
Patient_110816	6_hist	bgpd	nn_unet	100	WT	0.838	5.469	0.546
Patient_120115	6_hist	bgpd	nn_unet	100	WT	0.806	45.094	0.459
Patient_12214	6_hist	bgpd	nn_unet	100	WT	0.647	16.401	0.25
Patient_123816	6_hist	bgpd	nn_unet	100	WT	0.89	4.423	0.753
Patient_129816	6_hist	bgpd	nn_unet	100	WT	0.502	16.966	0.074
Patient_135915	6_hist	bgpd	nn_unet	100	WT	0.815	7.614	0.519
Patient_137315	6_hist	bgpd	nn_unet	100	WT	0.839	6	0.557
Patient_138316	6_hist	bgpd	nn_unet	100	WT	0.66	15.039	0.092
Patient_138516	6_hist	bgpd	nn_unet	100	WT	0.583	44.38	0.395
Patient_15215	6_hist	bgpd	nn_unet	100	WT	0.715	5.5	0.371
Patient_20717	6_hist	bgpd	nn_unet	100	WT	0.878	6	0.591
Patient_28514	6_hist	bgpd	nn_unet	100	WT	0.806	7.948	0.467
Patient_2914	6_hist	bgpd	nn_unet	100	WT	0.844	6.197	0.469
Patient_33217	6_hist	bgpd	nn_unet	100	WT	0.776	12.162	0.526
Patient_51815	6_hist	bgpd	nn_unet	100	WT	0.636	78.227	0.351
Patient_54317	6_hist	bgpd	nn_unet	100	WT	0.626	14.712	0.119
Patient_59817	6_hist	bgpd	nn_unet	100	WT	0.382	23.762	0.067
Patient_62315	6_hist	bgpd	nn_unet	100	WT	0.856	6	0.67
Patient_62817	6_hist	bgpd	nn_unet	100	WT	0.731	16.709	0.458
Patient_65516	6_hist	bgpd	nn_unet	100	WT	0.801	8.131	0.396
Patient_74417	6_hist	bgpd	nn_unet	100	WT	0.83	7.323	0.679
Patient_75116	6_hist	bgpd	nn_unet	100	WT	0.798	38.163	0.391
Patient_89117	6_hist	bgpd	nn_unet	100	WT	0.608	110.37	0.188
Patient_92114	6_hist	bgpd	nn_unet	100	WT	0.851	4.899	0.609
Patient_9315	6_hist	bgpd	nn_unet	100	WT	0.652	72.766	0.342
Patient_95717	6_hist	bgpd	nn_unet	100	WT	0.882	5.645	0.648
Patient_98817	6_hist	bgpd	nn_unet	100	WT	0.737	12	0.279
1019_18	6_hist	bgpd	nn_unet	100	WT	0.489	17.651	0.103
1034_18_4	6_hist	bgpd	nn_unet	100	WT	0.894	9.843	0.573
1056_18_4	6_hist	bgpd	nn_unet	100	WT	0.799	10.438	0.421
1096_18	6_hist	bgpd	nn_unet	100	WT	0.314	20.087	0.202
1112_19_4	6_hist	bgpd	nn_unet	100	WT	0.351	17.628	0.242
1214_18	6_hist	bgpd	nn_unet	100	WT	0.86	115.888	0.422
1255_18	6_hist	bgpd	nn_unet	100	WT	0.841	6.012	0.582
1267_18_4	6_hist	bgpd	nn_unet	100	WT	0.838	10.303	0.462
1275_19_4	6_hist	bgpd	nn_unet	100	WT	0.315	35.869	0.181
1333_18	6_hist	bgpd	nn_unet	100	WT	0.822	10.229	0.441
1354_18_4	6_hist	bgpd	nn_unet	100	WT	0.394	30.91	0.276
1421_18	6_hist	bgpd	nn_unet	100	WT	0.787	7.079	0.468
1470_18_4	6_hist	bgpd	nn_unet	100	WT	0.798	9.051	0.386
1541_18_4	6_hist	bgpd	nn_unet	100	WT	0.773	9.492	0.334
1635_18	6_hist	bgpd	nn_unet	100	WT	0.849	101.092	0.466
1702_18	6_hist	bgpd	nn_unet	100	WT	0.831	6.5	0.782
1733_18	6_hist	bgpd	nn_unet	100	WT	0.594	11.939	0.371
1734_18	6_hist	bgpd	nn_unet	100	WT	0.839	9.626	0.362
1746_18_4	6_hist	bgpd	nn_unet	100	WT	0.861	4.543	0.373
1764_18_4	6_hist	bgpd	nn_unet	100	WT	0.823	9.472	0.279
255_18	6_hist	bgpd	nn_unet	100	WT	0.797	5	0.333
322_18_4	6_hist	bgpd	nn_unet	100	WT	0.837	79.745	0.367
351_18	6_hist	bgpd	nn_unet	100	WT	0.894	4.453	0.72
541_18	6_hist	bgpd	nn_unet	100	WT	0.865	5.465	0.793
558_18_4	6_hist	bgpd	nn_unet	100	WT	0.939	2.614	0.847
575_18_4	6_hist	bgpd	nn_unet	100	WT	0.149	14.91	0.092
593_18	6_hist	bgpd	nn_unet	100	WT	0.892	3.453	0.68
644_19_4	6_hist	bgpd	nn_unet	100	WT	0.485	10.706	0.274
664_18_4	6_hist	bgpd	nn_unet	100	WT	0.881	21.179	0.662
688_18	6_hist	bgpd	nn_unet	100	WT	0.801	5.997	0.385
745_18_4	6_hist	bgpd	nn_unet	100	WT	0.825	6	0.605
770_18	6_hist	bgpd	nn_unet	100	WT	0.814	7.032	0.645
875_18_4	6_hist	bgpd	nn_unet	100	WT	0.902	5.599	0.318
925_18_4	6_hist	bgpd	nn_unet	100	WT	0.803	8.262	0.42
946_18	6_hist	bgpd	nn_unet	100	WT	0.875	5.42	0.454
971_18_4	6_hist	bgpd	nn_unet	100	WT	0.891	5.967	0.72
Patient_1000815	6_hist	bgpd	nn_unet	100	WT	0.898	6.562	0.754
Patient_105215	6_hist	bgpd	nn_unet	100	WT	0.15	38.588	0.09
Patient_12115	6_hist	bgpd	nn_unet	100	WT	0	inf	0
Patient_129316	6_hist	bgpd	nn_unet	100	WT	0.764	9.005	0.261
Patient_129415	6_hist	bgpd	nn_unet	100	WT	0.554	17.142	0.192
Patient_130514	6_hist	bgpd	nn_unet	100	WT	0.856	58.422	0.623
Patient_136415	6_hist	bgpd	nn_unet	100	WT	0.79	6.26	0.593
Patient_158716	6_hist	bgpd	nn_unet	100	WT	0.532	11.839	0.212
Patient_161316	6_hist	bgpd	nn_unet	100	WT	0.828	6.509	0.615
Patient_24117	6_hist	bgpd	nn_unet	100	WT	0.926	2.652	0.83
Patient_24815	6_hist	bgpd	nn_unet	100	WT	0.858	6	0.611
Patient_45217	6_hist	bgpd	nn_unet	100	WT	0.886	4.386	0.731
Patient_5117	6_hist	bgpd	nn_unet	100	WT	0.712	21.132	0.511
Patient_56717	6_hist	bgpd	nn_unet	100	WT	0.682	10.033	0.322
Patient_59315	6_hist	bgpd	nn_unet	100	WT	0.711	10.269	0.319
Patient_61715	6_hist	bgpd	nn_unet	100	WT	0.759	12.961	0.442
Patient_61916	6_hist	bgpd	nn_unet	100	WT	0.809	4.688	0.471
Patient_66615	6_hist	bgpd	nn_unet	100	WT	0.859	6	0.615
Patient_69515	6_hist	bgpd	nn_unet	100	WT	0.641	12.888	0.241
Patient_70614	6_hist	bgpd	nn_unet	100	WT	0.901	4.492	0.745
Patient_76516	6_hist	bgpd	nn_unet	100	WT	0.919	3.75	0.743
Patient_83714	6_hist	bgpd	nn_unet	100	WT	0.836	6.563	0.627
Patient_98814	6_hist	bgpd	nn_unet	100	WT	0.734	10.069	0.218
1028_18_4	6_hist	bgpd	nn_unet	100	WT	0.912	6.5	0.785
1043_18_4	6_hist	bgpd	nn_unet	100	WT	0.901	3.72	0.508
1072_19	6_hist	bgpd	nn_unet	100	WT	0.78	9.865	0.325
1164_18	6_hist	bgpd	nn_unet	100	WT	0.742	86.183	0.483
1170_18_4	6_hist	bgpd	nn_unet	100	WT	0.782	7.929	0.42
1185_18_4	6_hist	bgpd	nn_unet	100	WT	0.783	28.186	0.358
1302_18_4	6_hist	bgpd	nn_unet	100	WT	0.268	39.255	0.007
